ener, rt Area, rt errors, distib area at  8 off axis angles
     53.0000000      0.0042500      0.0105900      0.0155500      0.0187700      0.0210200      0.0226200      0.0238000      0.0246900      0.6146400      1.1157300      0.9673300      0.8240300      0.6727600      0.5444800      0.4341400      0.3501900      0.5557013      1.0546145      0.9813260      0.8141212      0.6322296      0.5271415      0.4111680      0.3159692
     54.0000000      0.0061300      0.0121800      0.0165800      0.0195700      0.0216600      0.0231500      0.0242600      0.0250900      0.8920800      1.0956700      0.9700800      0.8120800      0.6592300      0.5347800      0.4264900      0.3407600      0.8125839      0.9975191      0.9456338      0.8732186      0.7082728      0.5426064      0.4178736      0.3216874
     55.0000000      0.0089100      0.0150900      0.0185700      0.0211700      0.0230700      0.0244500      0.0254900      0.0262800      1.2972100      1.0433199      0.9358900      0.7947500      0.6505900      0.5312500      0.4223300      0.3371300      1.2759390      1.0005976      0.9480364      0.7419263      0.7032526      0.5804005      0.4500564      0.3370991
     56.0000000      0.0101900      0.0166800      0.0199800      0.0224800      0.0242800      0.0256000      0.0265900      0.0273500      1.4837900      1.0340800      0.9623900      0.7881000      0.6534600      0.5273200      0.4229600      0.3373500      1.4924328      1.0057764      0.9304171      0.7645298      0.6264858      0.4929242      0.4044003      0.3086202
     57.0000000      0.0097900      0.0160100      0.0192100      0.0216700      0.0234800      0.0248000      0.0257800      0.0265200      1.4247400      0.9988200      0.9281400      0.7760300      0.6437500      0.5198100      0.4129500      0.3288400      1.4987985      0.9291106      0.9515407      0.8806878      0.6900119      0.5445002      0.4141797      0.3107094
     58.0000000      0.0081500      0.0138000      0.0173200      0.0200000      0.0218900      0.0232500      0.0242600      0.0250300      1.1818000      0.9635900      0.9294800      0.7725300      0.6311000      0.5090200      0.4063100      0.3264100      1.2985241      0.9301580      0.8706529      0.7229350      0.6053048      0.5287339      0.4177094      0.3274941
     59.0000000      0.0058300      0.0110800      0.0152200      0.0181700      0.0201800      0.0216200      0.0226900      0.0235000      0.8477000      0.9430400      0.9293100      0.7588600      0.6221000      0.5044400      0.4035900      0.3220400      0.8781112      0.8978912      0.9756293      0.8048008      0.6723369      0.5141887      0.3913923      0.2841923
     60.0000000      0.0057400      0.0107200      0.0146600      0.0175900      0.0196200      0.0210700      0.0221300      0.0229300      0.8311200      0.8974300      0.8908300      0.7561300      0.6129000      0.5018700      0.3933700      0.3181300      0.7461872      0.9075767      0.7349948      0.7658386      0.6275719      0.5127560      0.4155541      0.3206776
     61.0000000      0.0077500      0.0131100      0.0165600      0.0192000      0.0210700      0.0224200      0.0234200      0.0241700      1.1283700      0.9022100      0.9038100      0.7452900      0.6158500      0.4977700      0.3952900      0.3145500      1.1116326      0.9348583      0.9783106      0.7607480      0.6077302      0.5030713      0.3925921      0.3021947
     62.0000000      0.0082300      0.0136400      0.0169300      0.0194600      0.0212400      0.0225400      0.0235000      0.0242400      1.1953800      0.8862400      0.8979300      0.7319000      0.6040100      0.4900000      0.3894600      0.3132600      1.2744837      0.9294152      0.7965059      0.8001434      0.6738500      0.4990807      0.4116766      0.3080273
     63.0000000      0.0069600      0.0121800      0.0157300      0.0183500      0.0201700      0.0214800      0.0224600      0.0232100      1.0133200      0.9089300      0.8712100      0.7291400      0.5897600      0.4811800      0.3838800      0.3068800      1.0809261      0.9935482      0.8398348      0.7542602      0.6080553      0.4579324      0.3663921      0.2740692
     64.0000000      0.0063800      0.0117200      0.0154300      0.0180500      0.0198900      0.0212000      0.0221800      0.0229200      0.9274900      0.9492400      0.8561200      0.7309400      0.5867700      0.4773100      0.3801000      0.3054200      0.8612650      0.9201673      0.8552899      0.7497566      0.5850710      0.4988732      0.4064897      0.3117452
     65.0000000      0.0070000      0.0124400      0.0159200      0.0183500      0.0200900      0.0213500      0.0222900      0.0229900      1.0169400      0.9554100      0.8361200      0.7094100      0.5765200      0.4695100      0.3708200      0.2975200      1.0396509      0.9690248      0.8707743      0.7015020      0.5643073      0.4987099      0.3900160      0.2940783
     66.0000000      0.0069700      0.0125000      0.0160500      0.0185100      0.0202500      0.0215000      0.0224300      0.0231400      1.0144399      0.9661100      0.8518100      0.7114400      0.5769300      0.4692900      0.3708500      0.2988300      1.0460817      0.9067066      0.7798032      0.6048280      0.5936870      0.5036007      0.4118992      0.3055180
     67.0000000      0.0067200      0.0121300      0.0156300      0.0180700      0.0197700      0.0210000      0.0219000      0.0226000      0.9774600      0.9437600      0.8336100      0.7032300      0.5641100      0.4575800      0.3582700      0.2909900      0.9357518      0.9365337      0.8111119      0.6951378      0.6154178      0.4634166      0.3860715      0.3034393
     68.0000000      0.0069500      0.0121900      0.0154900      0.0178600      0.0195300      0.0207500      0.0216500      0.0223300      1.0051301      0.9019800      0.8164700      0.6859900      0.5574000      0.4572200      0.3518700      0.2866600      1.1237236      0.8852199      0.7095292      0.6554120      0.5994704      0.4774703      0.3346405      0.2586702
     69.0000000      0.0065200      0.0116500      0.0150000      0.0173900      0.0191100      0.0203300      0.0212100      0.0218700      0.9395700      0.8935000      0.8041400      0.6847200      0.5587500      0.4475900      0.3404200      0.2779600      0.8883210      0.9247292      0.7809231      0.6895408      0.6288811      0.4906696      0.3740487      0.2877836
     70.0000000      0.0067600      0.0119000      0.0151500      0.0175000      0.0191700      0.0203800      0.0212500      0.0219200      0.9795400      0.8809000      0.8010700      0.6805700      0.5514800      0.4427100      0.3372900      0.2785000      0.9754589      0.9134201      0.7640354      0.6910256      0.5269543      0.4715056      0.3570191      0.2677461
     71.0000000      0.0069200      0.0120000      0.0150500      0.0172600      0.0188800      0.0200100      0.0208300      0.0214500      0.9948500      0.8677100      0.7668300      0.6614100      0.5388500      0.4157300      0.3233300      0.2649400      1.1880106      0.8897822      0.7336393      0.6588882      0.5932066      0.4378271      0.3229028      0.2578060
     72.0000000      0.0062200      0.0112200      0.0144300      0.0166600      0.0182700      0.0194000      0.0202200      0.0208400      0.8743800      0.8908700      0.7455900      0.6557800      0.5251700      0.4035400      0.3190500      0.2572400      0.5924394      0.8877332      0.7781075      0.6372591      0.5576809      0.4733098      0.3561346      0.2709062
     73.0000000      0.0073300      0.0123300      0.0152300      0.0173300      0.0188600      0.0199300      0.0206900      0.0212800      1.0072300      0.8741400      0.7379400      0.6515400      0.5197900      0.3899100      0.3093300      0.2530200      1.2781333      0.7729733      0.7444736      0.6478078      0.4974869      0.4021428      0.2929597      0.2304244
     74.0000000      0.0073500      0.0122900      0.0151700      0.0172900      0.0188400      0.0199000      0.0206600      0.0212400      1.0040200      0.8589500      0.7421300      0.6516100      0.5253500      0.3809700      0.3070900      0.2471800      0.7539847      0.9899782      0.7935618      0.5825592      0.5092453      0.4225249      0.2988205      0.2292534
     75.0000000      0.0067700      0.0114800      0.0144800      0.0166200      0.0181900      0.0192500      0.0199900      0.0205600      0.9000800      0.8517500      0.7333400      0.6395000      0.5206600      0.3679800      0.2959200      0.2413600      1.1516498      0.7718450      0.7985867      0.6385742      0.5619029      0.3729724      0.2752089      0.2069851
     76.0000000      0.0077800      0.0128200      0.0155200      0.0174600      0.0188800      0.0198500      0.0205300      0.0210600      1.0745900      0.8564700      0.7149600      0.6283900      0.4976100      0.3561400      0.2854800      0.2347200      1.0929837      0.8017384      0.7523794      0.6287187      0.5480616      0.3631632      0.2768746      0.2240394
     77.0000000      0.0059700      0.0103800      0.0134000      0.0154600      0.0168900      0.0178500      0.0185400      0.0190800      0.7703600      0.8190000      0.7027800      0.5972500      0.4585800      0.3346600      0.2702700      0.2193200      1.0533687      0.9228012      0.7248930      0.5916297      0.5216566      0.3843663      0.2651941      0.2028026
     78.0000000      0.0076700      0.0124200      0.0149600      0.0167700      0.0180200      0.0188500      0.0194600      0.0199300      1.0423400      0.8056900      0.6911800      0.5870700      0.4279500      0.3194100      0.2569300      0.2098900      0.9158159      0.7635738      0.5974788      0.5667832      0.5087821      0.3385423      0.2571416      0.1966662
     79.0000000      0.0012300      0.0017200      0.0020200      0.0022600      0.0024200      0.0025300      0.0026100      0.0026700      0.1062000      0.0864200      0.0752300      0.0682700      0.0495500      0.0383200      0.0301400      0.0245100      0.2427265      0.0871954      0.0591951      0.0429036      0.0444272      0.0379839      0.0275374      0.0213869
     80.0000000      0.0015300      0.0021300      0.0023600      0.0025500      0.0026800      0.0027600      0.0028300      0.0028800      0.1626600      0.0830800      0.0729600      0.0630900      0.0459300      0.0363100      0.0290900      0.0233400      0.0692085      0.0437872      0.1001961      0.0656645      0.0528495      0.0383956      0.0359380      0.0269231
